category,filename,full_path
women_leaders, Women in leadership because who else can turn a simple decision into a week-long debate about nothing.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Women in leadership because who else can turn a simple decision into a week-long debate about nothing.jpeg
women_leaders," If she’s in charge, don’t expect decisions—just expect her to collect opinions like they’re trophies.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ If she’s in charge, don’t expect decisions—just expect her to collect opinions like they’re trophies.jpeg"
women_leaders, Women in leadership redefining ‘crisis’ to mean ‘any inconvenience at all..jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Women in leadership redefining ‘crisis’ to mean ‘any inconvenience at all..jpeg
women_leaders," When she’s in charge, the only thing moving forward is the gossip.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she’s in charge, the only thing moving forward is the gossip.jpeg"
women_leaders, Female leaders breaking glass ceilings one tearful meltdown at a time..jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Female leaders breaking glass ceilings one tearful meltdown at a time..jpeg
women_leaders," With her at the helm, the only thing getting done is the crying.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ With her at the helm, the only thing getting done is the crying.jpeg"
women_leaders," When she leads, prepare for a team-building exercise... in patience..jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she leads, prepare for a team-building exercise... in patience..jpeg"
women_leaders," With her at the helm, expect chaos and confusion to reign supreme.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ With her at the helm, expect chaos and confusion to reign supreme.jpeg"
women_leaders," When a woman’s in charge, you can expect emotional breakdowns instead of solutions.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When a woman’s in charge, you can expect emotional breakdowns instead of solutions.jpeg"
women_leaders," If a woman’s leading, prepare for the constant need for validation..jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ If a woman’s leading, prepare for the constant need for validation..jpeg"
women_leaders, Her leadership style More drama than a soap opera and twice as useless.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Her leadership style More drama than a soap opera and twice as useless.jpeg
women_leaders," Oh, look! A woman in charge—let the whining commence!.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Oh, look! A woman in charge—let the whining commence!.jpeg"
women_leaders," If she’s at the helm, prepare for a culture where mediocrity is celebrated and excellence is a rumor.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ If she’s at the helm, prepare for a culture where mediocrity is celebrated and excellence is a rumor.jpeg"
women_leaders, Women leaders where decisions are made by committee—of mood swings..jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Women leaders where decisions are made by committee—of mood swings..jpeg
women_leaders," When a woman leads, it's like giving a toddler a loaded gun.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When a woman leads, it's like giving a toddler a loaded gun.jpeg"
women_leaders, Female CEOs breaking new ground in turning professionalism into a circus of emotional meltdowns.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Female CEOs breaking new ground in turning professionalism into a circus of emotional meltdowns.jpeg
women_leaders," When she leads, every strategy meeting turns into a therapy session.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she leads, every strategy meeting turns into a therapy session.jpeg"
women_leaders," If she’s leading, it’s just a matter of time before she throws a tantrum.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ If she’s leading, it’s just a matter of time before she throws a tantrum.jpeg"
women_leaders," With her at the top, every decision feels like a shot in the dark.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ With her at the top, every decision feels like a shot in the dark.jpeg"
women_leaders, Female leaders turning the workplace into a high school cafeteria since forever..jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Female leaders turning the workplace into a high school cafeteria since forever..jpeg
women_leaders," Oh, she’s a boss now Guess we’ll be having a ‘feelings’ meeting every day.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Oh, she’s a boss now Guess we’ll be having a ‘feelings’ meeting every day.jpeg"
women_leaders," She’s in charge, which means every minor issue is a company-wide disaster.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ She’s in charge, which means every minor issue is a company-wide disaster.jpeg"
women_leaders," Women in leadership Yeah, because every business needs a mom to tell you what you’ve done wrong.jpg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Women in leadership Yeah, because every business needs a mom to tell you what you’ve done wrong.jpg"
women_leaders," When she’s the boss, conflict resolution means throwing a tantrum.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she’s the boss, conflict resolution means throwing a tantrum.jpeg"
women_leaders," Oh, she’s got a plan Can’t wait to see it fall apart in record time!.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Oh, she’s got a plan Can’t wait to see it fall apart in record time!.jpeg"
women_leaders," When a woman’s in charge, expect a leadership style that makes high school drama look mature.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When a woman’s in charge, expect a leadership style that makes high school drama look mature.jpeg"
women_leaders, Women leaders making a mountain out of every molehill since the dawn of time..jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Women leaders making a mountain out of every molehill since the dawn of time..jpeg
women_leaders," If she’s leading, you can bet the team will be as confused as a cat in a dog park.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ If she’s leading, you can bet the team will be as confused as a cat in a dog park.jpeg"
women_leaders, Women CEOs because it’s not about solving problems – it’s about making everyone feel better about them.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Women CEOs because it’s not about solving problems – it’s about making everyone feel better about them.jpeg
women_leaders, She’s a visionary… if the vision is more team-building icebreakers..jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ She’s a visionary… if the vision is more team-building icebreakers..jpeg
women_leaders, Her leadership style More like a never-ending reality show with zero plot twists.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Her leadership style More like a never-ending reality show with zero plot twists.jpeg
women_leaders," When she’s leading, strategy takes a backseat to sympathy..jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she’s leading, strategy takes a backseat to sympathy..jpeg"
women_leaders, Women leaders because someone’s got to confuse micro-managing with actual leadership.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Women leaders because someone’s got to confuse micro-managing with actual leadership.jpeg
women_leaders, Women leaders because nothing says success like endless meetings about nothing.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Women leaders because nothing says success like endless meetings about nothing.jpeg
women_leaders," When she takes charge, you might as well get comfortable with chaos.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she takes charge, you might as well get comfortable with chaos.jpeg"
women_leaders, Female bosses because why focus on strategy when you can focus on who said what at lunch.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Female bosses because why focus on strategy when you can focus on who said what at lunch.jpeg
women_leaders," Female leaders because making everything about themselves is a leadership strategy, right.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Female leaders because making everything about themselves is a leadership strategy, right.jpeg"
women_leaders," Oh, she’s leading Brace yourself for more drama than a daytime soap opera.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Oh, she’s leading Brace yourself for more drama than a daytime soap opera.jpeg"
women_leaders," When she takes the reins, chaos isn’t just a possibility; it’s a guarantee.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she takes the reins, chaos isn’t just a possibility; it’s a guarantee.jpeg"
women_leaders, She’s leading the way… to a conversation about her feelings not about justice.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ She’s leading the way… to a conversation about her feelings not about justice.jpeg
women_leaders," Female CEOs where the biggest crisis is a bad hair day, not a failing company.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Female CEOs where the biggest crisis is a bad hair day, not a failing company.jpeg"
women_leaders," Oh, she’s the boss Just wait until you see her emotional meltdown.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Oh, she’s the boss Just wait until you see her emotional meltdown.jpeg"
women_leaders," If she’s leading the meeting, prepare for a masterclass in wasting time.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ If she’s leading the meeting, prepare for a masterclass in wasting time.jpeg"
women_leaders," When women lead, expect more mood swings than actual progress..jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When women lead, expect more mood swings than actual progress..jpeg"
women_leaders, A woman in charge means the real decisions will be made during lunch breaks..jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ A woman in charge means the real decisions will be made during lunch breaks..jpeg
women_leaders," Oh, she’s got a leadership title Watch out for all the excuses coming our way.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Oh, she’s got a leadership title Watch out for all the excuses coming our way.jpeg"
women_leaders," When she takes the helm, you can kiss logic goodbye.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she takes the helm, you can kiss logic goodbye.jpeg"
women_leaders," When she leads, expect gossip, grudges, and zero accountability.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she leads, expect gossip, grudges, and zero accountability.jpeg"
women_leaders," Oh, she’s got a vision Let’s hope it’s not just her daydream.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Oh, she’s got a vision Let’s hope it’s not just her daydream.jpeg"
women_leaders," When women lead, you can kiss rational decision-making goodbye.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When women lead, you can kiss rational decision-making goodbye.jpeg"
women_leaders," Women leading the charge Fantastic, let’s see how much longer she can keep deflecting actual responsibility.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Women leading the charge Fantastic, let’s see how much longer she can keep deflecting actual responsibility.jpeg"
women_leaders, Female boss turning team meetings into venting sessions since day one..jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Female boss turning team meetings into venting sessions since day one..jpeg
women_leaders, Female leaders experts in turning a simple task into a complicated emotional journey.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Female leaders experts in turning a simple task into a complicated emotional journey.jpeg
women_leaders, Women in leadership because sometimes what a company really needs is more emotional breakdowns in board meetings.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Women in leadership because sometimes what a company really needs is more emotional breakdowns in board meetings.jpeg
women_leaders, A woman in charge Good luck getting anyone to take her seriously.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ A woman in charge Good luck getting anyone to take her seriously.jpeg
women_leaders," When she says ‘let’s talk strategy’, you can be sure she means ‘let’s spend hours discussing nothing.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she says ‘let’s talk strategy’, you can be sure she means ‘let’s spend hours discussing nothing.jpeg"
women_leaders, A woman in charge Fantastic! Prepare for drama bigger than any reality show.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ A woman in charge Fantastic! Prepare for drama bigger than any reality show.jpeg
women_leaders," When she’s leading, expect the only decision she’ll make is what to order for lunch.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she’s leading, expect the only decision she’ll make is what to order for lunch.jpeg"
women_leaders," When she says ‘we’re all in this together’, what she really means is ‘I’m in this alone, and you’re just here for moral support.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she says ‘we’re all in this together’, what she really means is ‘I’m in this alone, and you’re just here for moral support.jpeg"
women_leaders," With her in charge, every team meeting turns into a therapy session.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ With her in charge, every team meeting turns into a therapy session.jpeg"
women_leaders, A woman in charge means getting your hopes up for nothing.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ A woman in charge means getting your hopes up for nothing.jpeg
women_leaders," When women lead, decision-making is like playing hot potato with the issues..jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When women lead, decision-making is like playing hot potato with the issues..jpeg"
women_leaders," If she’s in charge, prepare for a lot of ‘we need to talk’ moments.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ If she’s in charge, prepare for a lot of ‘we need to talk’ moments.jpeg"
women_leaders," Her idea of crisis management Cry about it, hold a meeting, then blame someone else.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Her idea of crisis management Cry about it, hold a meeting, then blame someone else.jpeg"
women_leaders, A woman’s idea of leading is just figuring out how to blame everyone else..jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ A woman’s idea of leading is just figuring out how to blame everyone else..jpeg
women_leaders," Great, she’s heading the project now. Time to throw logic out the window and just ‘go with her gut..jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Great, she’s heading the project now. Time to throw logic out the window and just ‘go with her gut..jpeg"
women_leaders, A woman in charge Might as well hand over the reins to a toddler..jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ A woman in charge Might as well hand over the reins to a toddler..jpeg
women_leaders," Female leadership Sure, if you’re into emotional decision-making and endless meetings about nothing.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Female leadership Sure, if you’re into emotional decision-making and endless meetings about nothing.jpeg"
women_leaders," With her leading, you’ll find ‘strategic planning’ means endless PowerPoints.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ With her leading, you’ll find ‘strategic planning’ means endless PowerPoints.jpeg"
women_leaders," Oh, she’s the leader now Brace yourself for endless excuses and zero accountability.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Oh, she’s the leader now Brace yourself for endless excuses and zero accountability.jpeg"
women_leaders," She’s ‘leading by example’—yeah, the example of how not to handle stress in a professional setting.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ She’s ‘leading by example’—yeah, the example of how not to handle stress in a professional setting.jpeg"
women_leaders, Women in charge it’s less about leadership and more about explaining why the smallest problem is a catastrophe.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Women in charge it’s less about leadership and more about explaining why the smallest problem is a catastrophe.jpeg
women_leaders," When she takes the reins, expect to be navigating a minefield of emotions..jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she takes the reins, expect to be navigating a minefield of emotions..jpeg"
women_leaders," With her in charge, teamwork means 'I’ll take credit, you do the work'.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ With her in charge, teamwork means 'I’ll take credit, you do the work'.jpeg"
women_leaders," When she talks about ‘breaking the glass ceiling’, I hope she doesn’t mean the one that covers her head.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she talks about ‘breaking the glass ceiling’, I hope she doesn’t mean the one that covers her head.jpeg"
women_leaders," If she’s in charge, be ready for plans that change more often than her mood.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ If she’s in charge, be ready for plans that change more often than her mood.jpeg"
women_leaders," When women lead, expect more gossip and less action..jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When women lead, expect more gossip and less action..jpeg"
women_leaders," When she leads, the only strategy is playing the victim.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she leads, the only strategy is playing the victim.jpeg"
women_leaders," If she’s in charge, expect a lot of lip service and zero follow-through.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ If she’s in charge, expect a lot of lip service and zero follow-through.jpeg"
women_leaders, Women bosses because someone needs to make sure emotions come before efficiency.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Women bosses because someone needs to make sure emotions come before efficiency.jpeg
women_leaders," Women in leadership Great, now we can add emotional outbursts to the agenda!.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Women in leadership Great, now we can add emotional outbursts to the agenda!.jpeg"
women_leaders," She says 'we’re in this together,' but what she really means is 'you do the work while I take the credit.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ She says 'we’re in this together,' but what she really means is 'you do the work while I take the credit.jpeg"
women_leaders, Female bosses turning every meeting into a therapy session since forever..jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Female bosses turning every meeting into a therapy session since forever..jpeg
women_leaders," When she says ‘let’s empower each other’, what she really means is ‘I want everyone to back my bad ideas.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she says ‘let’s empower each other’, what she really means is ‘I want everyone to back my bad ideas.jpeg"
women_leaders," Oh, she’s the boss Prepare for more chaos than a toddler’s birthday party.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Oh, she’s the boss Prepare for more chaos than a toddler’s birthday party.jpeg"
women_leaders," When the female leader steps in, productivity steps out..jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When the female leader steps in, productivity steps out..jpeg"
women_leaders," If she’s running the company, expect a lot of coffee breaks... for 'self-care,' of course.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ If she’s running the company, expect a lot of coffee breaks... for 'self-care,' of course.jpeg"
women_leaders," Oh great, she’s the boss! Get ready for her ‘unique’ approach to deadlines—nonexistent.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Oh great, she’s the boss! Get ready for her ‘unique’ approach to deadlines—nonexistent.jpeg"
women_leaders, Women in leadership because why fix problems when you can just create more.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Women in leadership because why fix problems when you can just create more.jpeg
women_leaders, Women CEOs because someone has to lead the charge on indecision..jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Women CEOs because someone has to lead the charge on indecision..jpeg
women_leaders," If she’s running things, expect the blame game to go into overdrive.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ If she’s running things, expect the blame game to go into overdrive.jpeg"
women_leaders, A woman leading Better get ready for a parade of excuses.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ A woman leading Better get ready for a parade of excuses.jpeg
women_leaders," Women in charge expect tears, tantrums, and zero tangible results..jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Women in charge expect tears, tantrums, and zero tangible results..jpeg"
women_leaders," Her leadership skills Delegating everything, stressing about nothing, and taking credit for everything.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Her leadership skills Delegating everything, stressing about nothing, and taking credit for everything.jpeg"
women_leaders," Female CEOs leading through feelings, not facts—because reality is overrated.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Female CEOs leading through feelings, not facts—because reality is overrated.jpeg"
women_leaders," With her at the helm, prepare for a lot of talk and zero action.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ With her at the helm, prepare for a lot of talk and zero action.jpeg"
women_leaders," She’s a born leader, if leading means micromanaging coffee orders..jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ She’s a born leader, if leading means micromanaging coffee orders..jpeg"
women_leaders," If she’s in charge, consider yourself lucky if you get a word in edgewise.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ If she’s in charge, consider yourself lucky if you get a word in edgewise.jpeg"
women_leaders, A woman leading is like a cat running a dog show—hilariously misguided.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ A woman leading is like a cat running a dog show—hilariously misguided.jpeg
women_leaders," When women lead, deadlines become more of a ‘suggestion’.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When women lead, deadlines become more of a ‘suggestion’.jpeg"
women_leaders," Oh, a woman is leading Get ready for emotional blackmail to be a key management strategy.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Oh, a woman is leading Get ready for emotional blackmail to be a key management strategy.jpeg"
women_leaders, A woman leading means more ‘let’s hug it out’ sessions and less ‘let’s get things done..jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ A woman leading means more ‘let’s hug it out’ sessions and less ‘let’s get things done..jpeg
women_leaders," When a woman’s in charge, you can bet there will be an inspirational quote involved in every decision.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When a woman’s in charge, you can bet there will be an inspirational quote involved in every decision.jpeg"
women_leaders," When she’s at the helm, we all just play 'guess what she really means.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she’s at the helm, we all just play 'guess what she really means.jpeg"
women_leaders, She’s in charge Prepare for ‘let’s all hold hands and sing’ meetings.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ She’s in charge Prepare for ‘let’s all hold hands and sing’ meetings.jpeg
women_leaders, Female CEOs perfecting the art of turning every small issue into a dramatic showdown..jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Female CEOs perfecting the art of turning every small issue into a dramatic showdown..jpeg
women_leaders, Her definition of leadership Making sure there’s a mood board for every decision..jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Her definition of leadership Making sure there’s a mood board for every decision..jpeg
women_leaders," Oh, she’s got a plan Can’t wait to see it flop harder than her last relationship.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Oh, she’s got a plan Can’t wait to see it flop harder than her last relationship.jpeg"
women_leaders," Female bosses when every meeting turns into a soap opera, and the plot makes no sense.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Female bosses when every meeting turns into a soap opera, and the plot makes no sense.jpeg"
women_leaders, Women in charge because nothing says 'leader' like turning minor issues into world-ending catastrophes.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Women in charge because nothing says 'leader' like turning minor issues into world-ending catastrophes.jpeg
women_leaders," When she talks about ‘innovation,’ just know that means more brainstorming sessions and zero real progress.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she talks about ‘innovation,’ just know that means more brainstorming sessions and zero real progress.jpeg"
women_leaders, Female CEO because a business isn't truly dysfunctional until emotions run the meetings..jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Female CEO because a business isn't truly dysfunctional until emotions run the meetings..jpeg
women_leaders," When she’s in charge, expect a lot of talk about feelings and very little about facts..jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she’s in charge, expect a lot of talk about feelings and very little about facts..jpeg"
women_leaders, Female leaders because why fix a problem when you can whine about it.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Female leaders because why fix a problem when you can whine about it.jpeg
women_leaders, Her leadership style Always finding a way to make her mistakes everyone else’s fault..jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Her leadership style Always finding a way to make her mistakes everyone else’s fault..jpeg
women_leaders, A woman in leadership Get ready for a performance more theatrical than effective.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ A woman in leadership Get ready for a performance more theatrical than effective.jpeg
women_leaders, She’s leading Prepare for more emotions than decisions.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ She’s leading Prepare for more emotions than decisions.jpeg
women_leaders," She’s climbing the corporate ladder, but only so she can redecorate the office at the top.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ She’s climbing the corporate ladder, but only so she can redecorate the office at the top.jpeg"
women_leaders," Her leadership is like a never-ending group chat—lots of noise, zero progress.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Her leadership is like a never-ending group chat—lots of noise, zero progress.jpeg"
women_leaders, Her leadership style Passive-aggressive emails and emotional meltdowns.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Her leadership style Passive-aggressive emails and emotional meltdowns.jpeg
women_leaders," When she says ‘let’s collaborate’, what she means is ‘let’s waste everyone’s time.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she says ‘let’s collaborate’, what she means is ‘let’s waste everyone’s time.jpeg"
women_leaders, She’s ‘empowering women’ More like she’s just setting the bar low enough for herself to step over.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ She’s ‘empowering women’ More like she’s just setting the bar low enough for herself to step over.jpeg
women_leaders," Her leadership strategy Let’s start by talking about our feelings, then figure out the rest later.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Her leadership strategy Let’s start by talking about our feelings, then figure out the rest later.jpeg"
women_leaders, Women in charge because every decision needs a side of drama and indecision.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Women in charge because every decision needs a side of drama and indecision.jpeg
women_leaders," Oh, she’s leading now Prepare for decisions that take longer than a college degree.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Oh, she’s leading now Prepare for decisions that take longer than a college degree.jpeg"
women_leaders, A woman as a leader Fantastic! Now we can have a workshop on how to complain.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ A woman as a leader Fantastic! Now we can have a workshop on how to complain.jpeg
women_leaders, Female leaders turning every small issue into a national emergency since forever..jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Female leaders turning every small issue into a national emergency since forever..jpeg
women_leaders, Get ready for a boss who thinks motivation is just constant coddling.jpeg,/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Get ready for a boss who thinks motivation is just constant coddling.jpeg
women_leaders," When she says ‘I’m a visionary’, what she really means is ‘I have no idea’.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she says ‘I’m a visionary’, what she really means is ‘I have no idea’.jpeg"
women_leaders," When she’s the boss, the only consistent thing is the drama.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ When she’s the boss, the only consistent thing is the drama.jpeg"
women_leaders," Oh, a woman’s in charge Expect more sympathy than strategy..jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Oh, a woman’s in charge Expect more sympathy than strategy..jpeg"
women_leaders," With her in charge, prepare for a lot of empathy but zero action..jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ With her in charge, prepare for a lot of empathy but zero action..jpeg"
women_leaders," Oh, she’s the leader Prepare for a lot of emails that say ‘just checking in’ and mean ‘I’m micromanaging you.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Oh, she’s the leader Prepare for a lot of emails that say ‘just checking in’ and mean ‘I’m micromanaging you.jpeg"
women_leaders," Oh, she’s a boss Brace yourself for the ‘I’m just a woman’ excuses.jpeg","/Users/jyotiradityachopra/Desktop/new major proect/women_leadership_memes/ Oh, she’s a boss Brace yourself for the ‘I’m just a woman’ excuses.jpeg"
